distancia_inicio_m,distancia_fin_m,junta,lat,lon,altura_m,diametro,espesor,SMYS,longitud_tubo_m,tipo_costura
59120.065,59124.713,GW52810,5.066703611,-72.62419889,298.1,323.9,6.35,60000,4.648,ERW
59124.713,59132.105,GW52820,5.066663333,-72.62421028,298.074,323.9,6.35,60000,7.392,ERW
59132.105,59144.434,GW52830,5.066599444,-72.62422833,297.965,323.9,6.35,60000,12.329,ERW
59144.434,59156.746,GW52840,5.0664925,-72.62425861,297.802,323.9,6.35,60000,12.312,ERW
59156.746,59169.056,GW52850,5.066385833,-72.62428861,297.833,323.9,6.35,60000,12.31,ERW
59169.056,59181.343,GW52860,5.066278889,-72.62431778,297.937,323.9,6.35,60000,12.287,ERW
59181.343,59188.019,GW52870,5.066172222,-72.62434722,298.056,323.9,6.35,60000,6.676,ERW
59188.019,59193.47,GW52880,5.066114444,-72.62436333,298.136,323.9,6.35,60000,5.451,ERW
59193.47,59205.772,GW52890,5.066067222,-72.62437639,298.198,323.9,6.35,60000,12.302,ERW
59205.772,59218.057,GW52900,5.065960278,-72.62440556,298.377,323.9,6.35,60000,12.285,ERW
59218.057,59230.342,GW52910,5.065853333,-72.62443444,298.393,323.9,6.35,60000,12.285,ERW
59230.342,59242.627,GW52920,5.065746667,-72.62446333,298.327,323.9,6.35,60000,12.285,ERW
59242.627,59254.922,GW52930,5.06564,-72.6244925,298.323,323.9,6.35,60000,12.295,ERW
59254.922,59267.222,GW52940,5.065533333,-72.62452222,298.329,323.9,6.35,60000,12.3,ERW
59267.222,59279.546,GW52950,5.065426667,-72.62455194,298.202,323.9,6.35,60000,12.324,ERW
59279.546,59281.506,GW52960,5.065319722,-72.62458111,298.068,323.9,6.35,60000,1.96,ERW
59281.506,59291.64,GW52970,5.065302778,-72.62458583,298.049,323.9,6.35,60000,10.134,ERW
59291.64,59302.42,GW52980,5.065214722,-72.62461,297.971,323.9,6.35,60000,10.78,ERW
59302.42,59314.71,GW52990,5.065121111,-72.62463611,297.881,323.9,6.35,60000,12.29,ERW
59314.71,59327.023,GW53000,5.065014722,-72.62466556,297.714,323.9,6.35,60000,12.313,ERW
59327.023,59339.359,GW53010,5.064908056,-72.62469611,297.635,323.9,6.35,60000,12.336,ERW
59339.359,59351.675,GW53020,5.064801111,-72.62472611,297.618,323.9,6.35,60000,12.316,ERW
59351.675,59362.47,GW53030,5.064694167,-72.62475556,297.865,323.9,6.35,60000,10.795,ERW
59362.47,59374.815,GW53040,5.064600556,-72.62478167,298.36,323.9,6.35,60000,12.345,ERW
59374.815,59387.112,GW53050,5.064494722,-72.6248125,299.856,323.9,6.35,60000,12.297,ERW
59387.112,59399.398,GW53060,5.064389444,-72.62484444,301.291,323.9,6.35,60000,12.286,ERW
59399.398,59409.027,GW53070,5.064283889,-72.6248775,301.456,323.9,6.35,60000,9.629,ERW
59409.027,59411.522,GW53080,5.064201111,-72.62490306,301.482,323.9,6.35,60000,2.495,ERW
59411.522,59420.37,GW53090,5.064179444,-72.62490972,301.49,323.9,6.35,60000,8.848,ERW
59420.37,59423.6,GW53100,5.064103333,-72.62493306,301.597,323.9,6.35,60000,3.23,ERW
59423.6,59435.882,GW53110,5.064075556,-72.62494167,301.618,323.9,6.35,60000,12.282,ERW
59435.882,59448.186,GW53120,5.06397,-72.62497444,301.75,323.9,6.35,60000,12.304,ERW
59448.186,59460.483,GW53130,5.063864167,-72.62500778,301.726,323.9,6.35,60000,12.297,ERW
59460.483,59472.778,GW53140,5.063758611,-72.62504028,301.503,323.9,6.35,60000,12.295,ERW
59472.778,59475.499,GW53150,5.063652778,-72.6250725,300.917,323.9,6.35,60000,2.721,ERW
59475.499,59487.837,GW53160,5.063629444,-72.62507972,300.783,323.9,6.35,60000,12.338,ERW
59487.837,59500.127,GW53170,5.063523333,-72.62511222,300.473,323.9,6.35,60000,12.29,ERW
59500.127,59509.459,GW53180,5.063417222,-72.62514361,300.204,323.9,6.35,60000,9.332,ERW
59509.459,59521.768,GW53190,5.063337222,-72.62516667,299.236,323.9,6.35,60000,12.309,ERW
59521.768,59532.28,GW53200,5.063230556,-72.62517722,296.649,323.9,6.35,60000,10.512,ERW
59532.28,59534.347,GW53210,5.063138611,-72.62517333,294.283,323.9,6.35,60000,2.067,ERW
59534.347,59546.774,GW53220,5.063120556,-72.62517278,293.898,323.9,6.35,60000,12.427,ERW
59546.774,59558.053,GW53230,5.063010833,-72.62516972,295.169,323.9,6.35,60000,11.279,ERW
59558.053,59570.365,GW53240,5.062911111,-72.62516722,297.284,323.9,6.35,60000,12.312,ERW
59570.365,59571.227,GW53250,5.062803333,-72.62514556,297.673,323.9,12.7,60000,0.862,ERW
59571.227,59583.603,GW53260,5.062795833,-72.62514306,297.681,323.9,12.7,60000,12.376,ERW
59583.603,59595.994,GW53270,5.062690278,-72.6251075,297.74,323.9,12.7,60000,12.391,ERW
59595.994,59608.383,GW53280,5.062584444,-72.6250725,297.676,323.9,12.7,60000,12.389,ERW
59608.383,59620.773,GW53290,5.062478611,-72.62503722,297.448,323.9,12.7,60000,12.39,ERW
59620.773,59626.696,GW53300,5.062373056,-72.62500139,297.15,323.9,12.7,60000,5.923,ERW
59626.696,59627.626,GW53310,5.062322778,-72.62498389,296.99,323.9,12.7,60000,0.93,ERW
59627.626,59639.757,GW53320,5.062315,-72.62498111,296.956,323.9,6.35,60000,12.131,ERW
59639.757,59651.948,GW53330,5.062208056,-72.62497194,295.758,323.9,6.35,60000,12.191,ERW
59651.948,59654.211,GW53340,5.062100278,-72.62498306,293.905,323.9,6.35,60000,2.263,ERW
59654.211,59666.513,GW53350,5.062080278,-72.624985,293.579,323.9,6.35,60000,12.302,ERW
59666.513,59678.827,GW53360,5.061971667,-72.62499472,294.782,323.9,6.35,60000,12.314,ERW
59678.827,59691.141,GW53370,5.061863333,-72.62500444,297.213,323.9,6.35,60000,12.314,ERW
59691.141,59703.012,GW53380,5.061753056,-72.62501556,297.911,323.9,6.35,60000,11.871,ERW
59703.012,59711.234,GW53390,5.061646944,-72.62502778,298.372,323.9,6.35,60000,8.222,ERW
59711.234,59723.568,GW53400,5.061573889,-72.62504,298.623,323.9,6.35,60000,12.334,ERW
59723.568,59735.455,GW53410,5.061464444,-72.62505806,299.171,323.9,6.35,60000,11.887,ERW
59735.455,59747.756,GW53420,5.061361667,-72.62508583,300.312,323.9,6.35,60000,12.301,ERW
59747.756,59760.046,GW53430,5.061267222,-72.62514111,301.273,323.9,6.35,60000,12.29,ERW
59760.046,59771.29,GW53440,5.061183611,-72.62521333,301.26,323.9,6.35,60000,11.244,ERW
59771.29,59775.64,GW53450,5.061106667,-72.62527917,301.533,323.9,6.35,60000,4.35,ERW
59775.64,59787.954,GW53460,5.061077222,-72.62530472,301.734,323.9,6.35,60000,12.314,ERW
59787.954,59796.111,GW53470,5.060992778,-72.62537639,302.017,323.9,6.35,60000,8.157,ERW
59796.111,59808.434,GW53480,5.060936944,-72.62542389,302.056,323.9,6.35,60000,12.323,ERW
59808.434,59820.748,GW53490,5.0608525,-72.62549583,302.178,323.9,6.35,60000,12.314,ERW
59820.748,59828.842,GW53500,5.060768611,-72.62556806,302.408,323.9,6.35,60000,8.094,ERW
59828.842,59836.303,GW53510,5.060713333,-72.62561556,302.592,323.9,6.35,60000,7.461,ERW
59836.303,59848.157,GW53520,5.0606625,-72.62565944,302.739,323.9,6.35,60000,11.854,ERW
59848.157,59855.868,GW53530,5.060584167,-72.62573167,303.126,323.9,6.35,60000,7.711,ERW
59855.868,59862.354,GW53540,5.060534722,-72.62578028,303.354,323.9,6.35,60000,6.486,ERW
59862.354,59874.643,GW53550,5.060493333,-72.62582111,303.531,323.9,6.35,60000,12.289,ERW
59874.643,59886.931,GW53560,5.060414722,-72.62589889,303.955,323.9,6.35,60000,12.288,ERW
59886.931,59893.281,GW53570,5.060335833,-72.62597639,304.382,323.9,6.35,60000,6.35,ERW
59893.281,59905.574,GW53580,5.060295278,-72.62601639,304.646,323.9,6.35,60000,12.293,ERW
59905.574,59911.797,GW53590,5.060216944,-72.62609444,305.247,323.9,6.35,60000,6.223,ERW
59911.797,59917.918,GW53600,5.060177778,-72.62613444,305.594,323.9,6.35,60000,6.121,ERW
59917.918,59930.16,GW53610,5.060139722,-72.62617417,306.006,323.9,6.35,60000,12.242,ERW
59930.16,59942.418,GW53620,5.060068889,-72.62625778,306.789,323.9,6.35,60000,12.258,ERW
59942.418,59954.685,GW53630,5.0600025,-72.62634583,307.529,323.9,6.35,60000,12.267,ERW
59954.685,59961.522,GW53640,5.059935556,-72.62643333,308.339,323.9,6.35,60000,6.837,ERW
59961.522,59973.766,GW53650,5.059898333,-72.62648194,308.838,323.9,6.35,60000,12.244,ERW
59973.766,59986.025,GW53660,5.059834722,-72.62657139,309.853,323.9,6.35,60000,12.259,ERW
59986.025,59992.389,GW53670,5.059774167,-72.6266625,311.383,323.9,6.35,60000,6.364,ERW
59992.389,59999.71,GW53680,5.059742222,-72.62670972,312.302,323.9,6.35,60000,7.321,ERW
59999.71,60011.936,GW53690,5.059706111,-72.62676389,313.354,323.9,6.35,60000,12.226,ERW
60011.936,60019.629,GW53700,5.059646944,-72.62685444,315.599,323.9,6.35,60000,7.693,ERW
60019.629,60028.039,GW53710,5.059610278,-72.62691194,316.934,323.9,6.35,60000,8.41,ERW
60028.039,60034.592,GW53720,5.05957,-72.62697528,318.257,323.9,6.35,60000,6.553,ERW
60034.592,60046.84,GW53730,5.059538889,-72.62702417,319.396,323.9,6.35,60000,12.248,ERW
60046.84,60059.079,GW53740,5.059481944,-72.62711583,322.077,323.9,6.35,60000,12.239,ERW
60059.079,60067.178,GW53750,5.059427222,-72.6272075,325.17,323.9,6.35,60000,8.099,ERW
60067.178,60079.426,GW53760,5.059391944,-72.62726694,327.794,323.9,6.35,60000,12.248,ERW
60079.426,60091.635,GW53770,5.059338333,-72.6273575,331.512,323.9,6.35,60000,12.209,ERW
60091.635,60103.847,GW53780,5.059284722,-72.62745139,333.776,323.9,6.35,60000,12.212,ERW
60103.847,60116.044,GW53790,5.059233056,-72.62754667,335.729,323.9,6.35,60000,12.197,ERW
60116.044,60123.147,GW53800,5.059187778,-72.62764611,336.565,323.9,6.35,60000,7.103,ERW
60123.147,60135.302,GW53810,5.059165278,-72.62770556,336.074,323.9,6.35,60000,12.155,ERW
60135.302,60147.475,GW53820,5.059127778,-72.62780667,334.355,323.9,6.35,60000,12.173,ERW
60147.475,60159.64,GW53830,5.059088611,-72.6279075,332.733,323.9,6.35,60000,12.165,ERW
60159.64,60171.777,GW53840,5.059049167,-72.6280075,330.847,323.9,6.35,60000,12.137,ERW
60171.777,60183.964,GW53850,5.059011111,-72.62810222,326.744,323.9,6.35,60000,12.187,ERW
60183.964,60196.209,GW53860,5.058973611,-72.62819417,321.818,323.9,6.35,60000,12.245,ERW
60196.209,60208.498,GW53870,5.058934167,-72.62829111,318.324,323.9,6.35,60000,12.289,ERW
60208.498,60220.735,GW53880,5.058890833,-72.62839222,318.078,323.9,6.35,60000,12.237,ERW
60220.735,60232.71,GW53890,5.058848889,-72.62849333,319.134,323.9,6.35,60000,11.975,ERW
60232.71,60244.884,GW53900,5.058808056,-72.62859278,319.977,323.9,6.35,60000,12.174,ERW
60244.884,60257.043,GW53910,5.058764167,-72.62869278,321.083,323.9,6.35,60000,12.159,ERW
60257.043,60269.205,GW53920,5.058718889,-72.62879167,322.196,323.9,6.35,60000,12.162,ERW
60269.205,60281.355,GW53930,5.058675556,-72.62889139,323.492,323.9,6.35,60000,12.15,ERW
60281.355,60293.063,GW53940,5.058631389,-72.62899056,325.094,323.9,6.35,60000,11.708,ERW
60293.063,60305.239,GW53950,5.058589722,-72.62908556,327.18,323.9,6.35,60000,12.176,ERW
60305.239,60317.391,GW53960,5.058546111,-72.62918389,329.505,323.9,6.35,60000,12.152,ERW
60317.391,60329.57,GW53970,5.058498611,-72.62928167,330.698,323.9,6.35,60000,12.179,ERW
60329.57,60341.733,GW53980,5.05844,-72.62937417,331.008,323.9,6.35,60000,12.163,ERW
60341.733,60353.879,GW53990,5.058375833,-72.6294625,331.295,323.9,6.35,60000,12.146,ERW
60353.879,60366.074,GW54000,5.058310556,-72.62955,331.529,323.9,6.35,60000,12.195,ERW
60366.074,60378.269,GW54010,5.058234722,-72.62962861,331.318,323.9,6.35,60000,12.195,ERW
60378.269,60390.433,GW54020,5.058145556,-72.62969222,331.075,323.9,6.35,60000,12.164,ERW
60390.433,60402.588,GW54030,5.058055,-72.62975194,329.64,323.9,6.35,60000,12.155,ERW
60402.588,60409.183,GW54040,5.057967778,-72.62981083,326.562,323.9,6.35,60000,6.595,ERW
60409.183,60421.366,GW54050,5.05792,-72.62984222,324.904,323.9,6.35,60000,12.183,ERW
60421.366,60433.389,GW54060,5.057826667,-72.62989306,322.117,323.9,6.35,60000,12.023,ERW
60433.389,60445.602,GW54070,5.057729722,-72.6299325,319.284,323.9,6.35,60000,12.213,ERW
60445.602,60457.841,GW54080,5.057626111,-72.62996056,316.87,323.9,6.35,60000,12.239,ERW
60457.841,60470.026,GW54090,5.0575175,-72.62997639,316.095,323.9,6.35,60000,12.185,ERW
60470.026,60482.179,GW54100,5.057408611,-72.62998917,316.364,323.9,6.35,60000,12.153,ERW
60482.179,60494.24,GW54110,5.0573,-72.63000222,317.16,323.9,6.35,60000,12.061,ERW
60494.24,60506.398,GW54120,5.0571925,-72.63001583,318.057,323.9,6.35,60000,12.158,ERW
60506.398,60518.587,GW54130,5.057083889,-72.63002944,318.638,323.9,6.35,60000,12.189,ERW
60518.587,60530.797,GW54140,5.056975,-72.63004278,318.658,323.9,6.35,60000,12.21,ERW
60530.797,60542.989,GW54150,5.056865556,-72.63005444,318.698,323.9,6.35,60000,12.192,ERW
60542.989,60555.206,GW54160,5.056756111,-72.63006306,319.127,323.9,6.35,60000,12.217,ERW
60555.206,60567.392,GW54170,5.056647222,-72.63007167,320.602,323.9,6.35,60000,12.186,ERW
60567.392,60579.52,GW54180,5.05654,-72.63008222,323.033,323.9,6.35,60000,12.128,ERW
60579.52,60591.658,GW54190,5.056434167,-72.63010139,325.076,323.9,6.35,60000,12.138,ERW
60591.658,60596.75,GW54200,5.056333333,-72.63014194,324.647,323.9,6.35,60000,5.092,ERW
60596.75,60608.774,GW54210,5.056293611,-72.63016278,323.724,323.9,6.35,60000,12.024,ERW
60608.774,60621.022,GW54220,5.056200556,-72.63021222,321.098,323.9,6.35,60000,12.248,ERW
60621.022,60633.25,GW54230,5.056103889,-72.63026222,319.5,323.9,6.35,60000,12.228,ERW
60633.25,60645.47,GW54240,5.056005833,-72.63031,318.146,323.9,6.35,60000,12.22,ERW
60645.47,60657.665,GW54250,5.055908056,-72.63035889,318.547,323.9,6.35,60000,12.195,ERW
60657.665,60669.847,GW54260,5.055811667,-72.63040833,320.735,323.9,6.35,60000,12.182,ERW
60669.847,60676.754,GW54270,5.055715278,-72.63045889,322.28,323.9,6.35,60000,6.907,ERW
60676.754,60688.937,GW54280,5.055661111,-72.63048861,323.052,323.9,6.35,60000,12.183,ERW
60688.937,60701.114,GW54290,5.055568056,-72.63054583,324.017,323.9,6.35,60000,12.177,ERW
60701.114,60713.239,GW54300,5.055483056,-72.63061472,323.847,323.9,6.35,60000,12.125,ERW
60713.239,60725.446,GW54310,5.055413333,-72.63069694,322.473,323.9,6.35,60000,12.207,ERW
60725.446,60737.637,GW54320,5.055355,-72.6307875,320.467,323.9,6.35,60000,12.191,ERW
60737.637,60749.834,GW54330,5.0552975,-72.63087694,317.677,323.9,6.35,60000,12.197,ERW
60749.834,60762.016,GW54340,5.055235,-72.63096278,314.889,323.9,6.35,60000,12.182,ERW
60762.016,60774.253,GW54350,5.055167222,-72.63104333,311.788,323.9,6.35,60000,12.237,ERW
60774.253,60786.517,GW54360,5.055085833,-72.63111333,309.472,323.9,6.35,60000,12.264,ERW
60786.517,60798.709,GW54370,5.054985833,-72.63115722,309.012,323.9,6.35,60000,12.192,ERW
60798.709,60810.913,GW54380,5.054878333,-72.63117778,309.162,323.9,6.35,60000,12.204,ERW
60810.913,60816.162,GW54390,5.054769444,-72.63119222,308.83,323.9,6.35,60000,5.249,ERW
60816.162,60828.131,GW54400,5.0547225,-72.63119861,308.771,323.9,6.35,60000,11.969,ERW
60828.131,60840.379,GW54410,5.054615833,-72.63121361,308.903,323.9,6.35,60000,12.248,ERW
60840.379,60852.634,GW54420,5.054506389,-72.631225,309.34,323.9,6.35,60000,12.255,ERW
60852.634,60864.898,GW54430,5.054396111,-72.63123083,309.716,323.9,6.35,60000,12.264,ERW
60864.898,60876.41,GW54440,5.054285833,-72.63123694,309.847,323.9,6.35,60000,11.512,ERW
60876.41,60888.676,GW54450,5.0541825,-72.63124389,310.086,323.9,6.35,60000,12.266,ERW
60888.676,60900.943,GW54460,5.054072222,-72.63125167,310.621,323.9,6.35,60000,12.267,ERW
60900.943,60913.203,GW54470,5.053962222,-72.63125972,310.992,323.9,6.35,60000,12.26,ERW
60913.203,60925.473,GW54480,5.053851944,-72.63126778,310.901,323.9,6.35,60000,12.27,ERW
60925.473,60937.754,GW54490,5.053741944,-72.63127667,310.669,323.9,6.35,60000,12.281,ERW
60937.754,60950.037,GW54500,5.053632222,-72.63127528,309.676,323.9,6.35,60000,12.283,ERW
60950.037,60962.309,GW54510,5.053523056,-72.63126556,308.074,323.9,6.35,60000,12.272,ERW
60962.309,60974.598,GW54520,5.053414722,-72.63125444,306.291,323.9,6.35,60000,12.289,ERW
60974.598,60986.89,GW54530,5.053305833,-72.63124278,304.673,323.9,6.35,60000,12.292,ERW
60986.89,60999.169,GW54540,5.053196389,-72.63123194,303.551,323.9,6.35,60000,12.279,ERW
60999.169,61004.651,GW54550,5.053086389,-72.63122111,302.924,323.9,6.35,60000,5.482,ERW
61004.651,61016.937,GW54560,5.0530375,-72.63121667,302.567,323.9,6.35,60000,12.286,ERW
61016.937,61029.231,GW54570,5.0529275,-72.6312075,302.643,323.9,6.35,60000,12.294,ERW
61029.231,61036.0,GW54580,5.052817778,-72.63119889,304.228,323.9,6.35,60000,6.769,ERW
61036.0,61048.276,GW54590,5.052757778,-72.63119472,305.474,323.9,6.35,60000,12.276,ERW
61048.276,61060.526,GW54600,5.052649444,-72.63118778,307.923,323.9,6.35,60000,12.25,ERW
61060.526,61072.768,GW54610,5.052540833,-72.63118611,309.856,323.9,6.35,60000,12.242,ERW
61072.768,61085.061,GW54620,5.052430833,-72.631195,309.888,323.9,6.35,60000,12.293,ERW
61085.061,61091.748,GW54630,5.052321389,-72.63120806,310.835,323.9,6.35,60000,6.687,ERW
61091.748,61103.971,GW54640,5.0522625,-72.63121639,311.938,323.9,6.35,60000,12.223,ERW
61103.971,61116.186,GW54650,5.052156944,-72.63124472,312.528,323.9,6.35,60000,12.215,ERW
61116.186,61128.427,GW54660,5.052061389,-72.63129528,310.773,323.9,6.35,60000,12.241,ERW
61128.427,61140.695,GW54670,5.051973611,-72.631355,307.702,323.9,6.35,60000,12.268,ERW
61140.695,61152.967,GW54680,5.051884444,-72.63141472,305.087,323.9,6.35,60000,12.272,ERW
61152.967,61165.21,GW54690,5.051791667,-72.63147333,304.27,323.9,6.35,60000,12.243,ERW
61165.21,61176.796,GW54700,5.051696944,-72.63152944,304.94,323.9,6.35,60000,11.586,ERW
61176.796,61189.033,GW54710,5.051605,-72.63157861,305.171,323.9,6.35,60000,12.237,ERW
61189.033,61201.27,GW54720,5.051507778,-72.63163056,305.05,323.9,6.35,60000,12.237,ERW
61201.27,61213.505,GW54730,5.051410833,-72.6316825,304.948,323.9,6.35,60000,12.235,ERW
61213.505,61225.72,GW54740,5.051313611,-72.63173389,304.526,323.9,6.35,60000,12.215,ERW
61225.72,61237.994,GW54750,5.051225,-72.63179667,303.288,323.9,6.35,60000,12.274,ERW
61237.994,61250.276,GW54760,5.051146667,-72.63187278,301.763,323.9,6.35,60000,12.282,ERW
61250.276,61262.557,GW54770,5.051068056,-72.63194917,300.404,323.9,6.35,60000,12.281,ERW
61262.557,61274.772,GW54780,5.050989444,-72.63202639,300.177,323.9,6.35,60000,12.215,ERW
61274.772,61286.898,GW54790,5.050912778,-72.63210528,300.321,323.9,6.35,60000,12.126,ERW
61286.898,61299.131,GW54800,5.050826944,-72.63217139,300.141,323.9,6.35,60000,12.233,ERW
61299.131,61311.383,GW54810,5.050729167,-72.63222,298.765,323.9,6.35,60000,12.252,ERW
61311.383,61323.594,GW54820,5.050630556,-72.63226333,296.373,323.9,6.35,60000,12.211,ERW
61323.594,61335.854,GW54830,5.050533333,-72.63230806,293.715,323.9,6.35,60000,12.26,ERW
61335.854,61344.994,GW54840,5.050436667,-72.63235222,290.648,323.9,6.35,60000,9.14,ERW
61344.994,61356.191,GW54850,5.050363611,-72.63238472,288.693,323.9,6.35,60000,11.197,ERW
61356.191,61368.517,GW54860,5.050267778,-72.63241278,287.75,323.9,6.35,60000,12.326,ERW
61368.517,61380.417,GW54870,5.050160556,-72.63243056,289.935,323.9,6.35,60000,11.9,ERW
61380.417,61392.518,GW54880,5.050056944,-72.63244722,292.112,323.9,6.35,60000,12.101,ERW
61392.518,61393.395,GW54890,5.049948333,-72.63245111,292.282,323.9,12.7,60000,0.877,ERW
61393.395,61399.261,GW54900,5.049940278,-72.63245083,292.286,323.9,12.7,60000,5.866,ERW
61399.261,61411.612,GW54910,5.0498875,-72.63244944,292.315,323.9,12.7,60000,12.351,ERW
61411.612,61423.92,GW54920,5.049776389,-72.63244694,292.366,323.9,12.7,60000,12.308,ERW
61423.92,61436.295,GW54930,5.049665556,-72.63244444,292.398,323.9,12.7,60000,12.375,ERW
61436.295,61443.364,GW54940,5.049554167,-72.63244278,292.296,323.9,12.7,60000,7.069,ERW
61443.364,61448.662,GW54950,5.049490556,-72.6324425,292.169,323.9,12.7,60000,5.298,ERW
61448.662,61449.581,GW54960,5.049442778,-72.63244278,292.071,323.9,12.7,60000,0.919,ERW
61449.581,61461.732,GW54970,5.049434722,-72.63244306,292.053,323.9,6.35,60000,12.151,ERW
61461.732,61474.007,GW54980,5.049328889,-72.63246667,291.857,323.9,6.35,60000,12.275,ERW
61474.007,61484.754,GW54990,5.049223611,-72.63249639,292.924,323.9,6.35,60000,10.747,ERW
61484.754,61496.554,GW55000,5.049128056,-72.63251056,293.805,323.9,6.35,60000,11.8,ERW
61496.554,61508.884,GW55010,5.049024167,-72.6325275,295.391,323.9,6.35,60000,12.33,ERW
61508.884,61521.177,GW55020,5.048916389,-72.63254472,297.813,323.9,6.35,60000,12.293,ERW
61521.177,61533.467,GW55030,5.048809444,-72.63256139,300.6,323.9,6.35,60000,12.29,ERW
61533.467,61545.747,GW55040,5.048700278,-72.63257167,302.449,323.9,6.35,60000,12.28,ERW
61545.747,61558.04,GW55050,5.04859,-72.63257167,303.435,323.9,6.35,60000,12.293,ERW
61558.04,61570.332,GW55060,5.048479722,-72.63256722,304.454,323.9,6.35,60000,12.292,ERW
61570.332,61582.636,GW55070,5.048369167,-72.63256278,305.197,323.9,6.35,60000,12.304,ERW
61582.636,61594.933,GW55080,5.048258889,-72.63255722,306.366,323.9,6.35,60000,12.297,ERW
61594.933,61607.22,GW55090,5.048148889,-72.63255139,307.632,323.9,6.35,60000,12.287,ERW
61607.22,61619.476,GW55100,5.048038611,-72.63254556,308.642,323.9,6.35,60000,12.256,ERW
61619.476,61621.6,GW55110,5.047929444,-72.63254222,307.404,323.9,6.35,60000,2.124,ERW
61621.6,61633.878,GW55120,5.047910556,-72.63254167,306.993,323.9,6.35,60000,12.278,ERW
61633.878,61635.882,GW55130,5.047803333,-72.63254083,304.223,323.9,6.35,60000,2.004,ERW
61635.882,61644.847,GW55140,5.047785833,-72.63254056,303.772,323.9,6.35,60000,8.965,ERW
61644.847,61647.898,GW55150,5.047707778,-72.63254056,301.592,323.9,6.35,60000,3.051,ERW
61647.898,61660.195,GW55160,5.047681389,-72.63254056,300.815,323.9,6.35,60000,12.297,ERW
61660.195,61672.559,GW55170,5.047574722,-72.63254111,297.722,323.9,6.35,60000,12.364,ERW
61672.559,61684.849,GW55180,5.047465278,-72.63254,297.602,323.9,6.35,60000,12.29,ERW
61684.849,61690.525,GW55190,5.047357222,-72.63253833,300.435,323.9,6.35,60000,5.676,ERW
61690.525,61702.792,GW55200,5.047307222,-72.63253722,301.712,323.9,6.35,60000,12.267,ERW
61702.792,61707.213,GW55210,5.047199167,-72.63254639,304.047,323.9,6.35,60000,4.421,ERW
61707.213,61719.518,GW55220,5.047160556,-72.63255444,304.767,323.9,6.35,60000,12.305,ERW
61719.518,61729.624,GW55230,5.047053056,-72.63257639,306.674,323.9,6.35,60000,10.106,ERW
61729.624,61741.947,GW55240,5.046965556,-72.63259528,308.577,323.9,6.35,60000,12.323,ERW
61741.947,61754.255,GW55250,5.046859444,-72.63261806,311.271,323.9,6.35,60000,12.308,ERW
61754.255,61766.53,GW55260,5.046753611,-72.63263861,314.363,323.9,6.35,60000,12.275,ERW
61766.53,61778.781,GW55270,5.046647222,-72.63265917,316.881,323.9,6.35,60000,12.251,ERW
61778.781,61791.042,GW55280,5.046540833,-72.63268722,317.573,323.9,6.35,60000,12.261,ERW
61791.042,61803.334,GW55290,5.046438611,-72.63272778,317.479,323.9,6.35,60000,12.292,ERW
61803.334,61815.621,GW55300,5.046341111,-72.63277972,317.141,323.9,6.35,60000,12.287,ERW
61815.621,61819.939,GW55310,5.046242778,-72.63282972,316.418,323.9,6.35,60000,4.318,ERW
61819.939,61832.171,GW55320,5.046208333,-72.63284778,316.079,323.9,6.35,60000,12.232,ERW
61832.171,61834.172,GW55330,5.046119167,-72.63290917,314.368,323.9,6.35,60000,2.001,ERW
61834.172,61846.488,GW55340,5.046105278,-72.63292028,314.04,323.9,6.35,60000,12.316,ERW
61846.488,61853.954,GW55350,5.046018611,-72.63298861,314.318,323.9,6.35,60000,7.466,ERW
61853.954,61866.192,GW55360,5.045966667,-72.63303056,315.105,323.9,6.35,60000,12.238,ERW
61866.192,61878.434,GW55370,5.045881944,-72.63310056,316.045,323.9,6.35,60000,12.242,ERW
61878.434,61883.188,GW55380,5.045801111,-72.63317444,315.322,323.9,6.35,60000,4.754,ERW
61883.188,61895.474,GW55390,5.045771111,-72.63320417,314.624,323.9,6.35,60000,12.286,ERW
61895.474,61907.799,GW55400,5.045688333,-72.63327528,313.119,323.9,6.35,60000,12.325,ERW
61907.799,61920.033,GW55410,5.045591944,-72.63332889,313.268,323.9,6.35,60000,12.234,ERW
61920.033,61932.273,GW55420,5.045489444,-72.63336778,314.588,323.9,6.35,60000,12.24,ERW
61932.273,61944.469,GW55430,5.045383611,-72.63339722,315.559,323.9,6.35,60000,12.196,ERW
61944.469,61956.725,GW55440,5.045276389,-72.63342111,316.028,323.9,6.35,60000,12.256,ERW
61956.725,61969.01,GW55450,5.045168611,-72.63344444,316.811,323.9,6.35,60000,12.285,ERW
61969.01,61979.195,GW55460,5.045060833,-72.63346806,317.713,323.9,6.35,60000,10.185,ERW
61979.195,61991.478,GW55470,5.044971389,-72.63348806,318.124,323.9,6.35,60000,12.283,ERW
61991.478,62003.727,GW55480,5.044867222,-72.63352389,318.682,323.9,6.35,60000,12.249,ERW
62003.727,62015.991,GW55490,5.044776944,-72.63358556,319.055,323.9,6.35,60000,12.264,ERW
62015.991,62028.311,GW55500,5.044711667,-72.63367306,319.276,323.9,6.35,60000,12.32,ERW
62028.311,62040.618,GW55510,5.044663056,-72.6337725,320.274,323.9,6.35,60000,12.307,ERW
62040.618,62052.906,GW55520,5.044616389,-72.6338725,320.355,323.9,6.35,60000,12.288,ERW
62052.906,62065.263,GW55530,5.044569722,-72.63397194,319.424,323.9,6.35,60000,12.357,ERW
